pitch_type,game_date,release_speed,player_name,batter,pitcher,events,description,zone,game_type,stand,p_throws,home_team,away_team,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,estimated_woba_using_speedangle,woba_value,woba_denom,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,home_score_diff,bat_score_diff,home_win_exp
SI,2025-03-27,97.4,"Alcantara, Sandy",502054,645261,,foul,4,R,R,R,MIA,PIT,,3,1,-1.58,0.78,-0.6856454266771996,2.195998753265129,663647,643396,,2,5,Top,,,3,82.3,-40,96.7,2326,6,778562,,,,33,5,1,0,0,1,0,1,0,1,231,0.006,-0.064,77.4,7.1,1,-1,0.615
FC,2025-03-27,97.4,"Clase, Emmanuel",592192,661403,,foul,6,R,R,R,KC,CLE,,3,2,0.42,1.13,0.3159055265161896,2.1287436010905783,,521692,672580,2,9,Bot,,,107,81.8,7,98.5,2565,6.6,778558,,,,71,6,4,4,4,4,4,4,4,4,182,0,0,68.1,7.3,0,0,0.622
FF,2025-03-27,97.4,"Skenes, Paul",669065,694973,,ball,11,R,L,R,MIA,PIT,,2,2,-1.32,1.05,-1.3272667631269348,3.2870904387896314,,,669364,1,6,Bot,,,,,,96.9,2252,6.5,778562,,,,46,5,1,4,1,4,4,1,1,4,247,0.013,0.098,,,-3,-3,0.162
FF,2025-03-28,97.4,"Chivilli, Angel",670764,683409,strikeout,swinging_strike,6,R,L,R,TB,COL,,2,2,-1.26,0.84,0.40028671603376176,2.3252595400389993,643376,676609,676356,1,7,Bot,,,,,,97.8,2450,6.4,778560,0,0,1,56,6,2,2,2,2,2,2,2,2,240,-0.1,-0.273,71.3,7.7,0,0,0.72
FF,2025-03-27,97.4,"Domínguez, Seranthony",676391,622554,,ball,14,R,R,R,TOR,BAL,,2,0,-0.01,1.18,2.0323025686598406,1.334964105526411,,543807,695238,2,7,Bot,,,,,,97.2,2336,6.5,778556,,,,61,3,2,9,2,9,9,2,2,9,220,0.003,0.081,,,-7,-7,0.011
FF,2025-03-27,97.4,"Varland, Louis",671056,686973,,foul,4,R,R,R,STL,MIN,,2,0,-0.62,1.26,-0.47163471035838633,2.1456979422985207,,,,1,6,Bot,,,155,111.6,9,98.6,2131,7.2,778551,,,,50,3,4,3,4,3,3,4,4,3,219,-0.005,-0.066,82.0,8.6,1,1,0.726
FF,2025-03-30,97.4,"Bradley, Taj",687597,671737,,ball,12,R,R,R,TB,COL,,0,0,-0.65,1.48,1.229014162947541,2.721954992840299,,,,2,2,Top,,,,,,97.6,2322,6.4,778524,,,,14,1,2,0,0,2,0,2,0,2,200,-0.001,0.037,,,2,-2,0.737
FF,2025-03-27,97.4,"Leasure, Jordan",660162,673929,,ball,14,R,L,R,CWS,LAA,,2,2,-0.33,1.59,0.6952456657425108,1.1176069620073517,,,,1,8,Top,,,,,,97.7,2276,7,778554,,,,53,5,3,0,0,3,0,3,0,3,200,-0.006,0.104,,,3,-3,0.953
FF,2025-03-29,97.4,"Abreu, Bryan",620443,650556,,ball,12,R,R,R,HOU,NYM,,2,2,-0.52,1.41,1.0378317855585149,2.8714757812354677,,,,0,8,Top,,,,,,97.6,2477,6.8,778530,,,,50,7,2,1,1,2,1,2,1,2,214,-0.021,0.112,,,1,-1,0.753
SI,2025-03-31,97.4,"Domínguez, Seranthony",663853,622554,,foul,11,R,R,R,BAL,BOS,,3,2,-1.25,0.7,-0.9766372861478758,2.6754487628828842,,,,1,6,Top,,,8,77.9,-18,98.5,2311,6.8,778512,,,,47,7,4,3,3,4,3,4,3,4,202,0,0,74.3,7.0,1,-1,0.69
FF,2025-03-28,97.4,"Vodnik, Victor",691406,680767,,foul,11,R,R,R,TB,COL,,0,0,-0.23,1.45,-0.9228284884345826,3.6283394823174517,,,,2,8,Bot,,,193,80.3,16,98.5,2400,6.6,778560,,,,64,1,2,2,2,2,2,2,2,2,199,-0.004,-0.043,76.7,7.3,0,0,0.526
FF,2025-03-27,97.4,"Brazobán, Huascar",665161,623211,field_out,hit_into_play,6,R,R,R,HOU,NYM,fly_ball,1,2,-0.99,1.17,0.2900578105513546,2.826642939934656,,,673237,2,5,Bot,187.63,111.65,238,91.6,52,96.2,2315,5.9,778559,0.013,0,1,44,4,3,0,3,0,0,3,3,0,233,-0.007,-0.182,72.5,6.8,3,3,0.87
FF,2025-03-28,97.4,"Megill, Tylor",665161,656731,,ball,12,R,R,R,HOU,NYM,,1,2,-0.51,1.42,1.525611469776296,2.949674923294025,,,,2,2,Bot,,,,,,98.3,2423,7.3,778518,,,,14,4,0,2,0,2,2,0,0,2,210,0.001,0.042,,,-2,-2,0.296
FF,2025-03-30,97.4,"Estrada, Jeremiah",606115,669093,strikeout,called_strike,7,R,R,R,SD,ATL,,2,2,-0.08,1.68,-0.5691868490329706,1.6637490623407067,,,,0,9,Top,,,,,,97.6,2315,6.9,778514,0,0,1,62,6,5,0,0,5,0,5,0,5,190,0.003,-0.232,,,5,-5,0.995
FF,2025-03-29,97.4,"Rodríguez, Randy",682829,678495,,foul,3,R,L,R,CIN,SF,,1,1,-0.25,1.38,0.7721790017307911,3.079881350495557,,,,2,7,Bot,,,176,67.7,30,97.8,2685,6.6,778540,,,,56,3,3,2,3,2,2,3,3,2,205,-0.002,-0.062,68.1,5.9,1,1,0.754
FF,2025-03-27,97.4,"Skenes, Paul",669065,694973,,foul,4,R,L,R,MIA,PIT,,1,0,-1.61,0.85,-0.7561471451244333,2.8019183569554507,,,669364,1,6,Bot,,,217,81.9,20,98,2246,6.6,778562,,,,46,2,1,4,1,4,4,1,1,4,237,-0.007,-0.056,70.3,6.1,-3,-3,0.172
FF,2025-03-28,97.4,"Vodnik, Victor",670224,680767,home_run,hit_into_play,14,R,L,R,TB,COL,fly_ball,0,0,-0.38,1.32,1.0027791338328746,2.3690745349195437,,,,0,9,Bot,224.18,95.54,351,108.1,22,97.5,2350,6.7,778560,1.4911833333333333,2,1,69,1,2,2,2,2,2,3,3,2,206,0.361,1.114,74.5,7.8,0,0,0.639
SI,2025-03-28,97.4,"Leiter, Jack",646240,683004,strikeout,swinging_strike,4,R,L,R,TEX,BOS,,3,2,-1.36,1.2,-0.4753463717955406,2.447183217909874,,,,1,1,Top,,,,,,98.9,2450,7.4,778550,0,0,1,2,8,0,0,0,0,0,0,0,0,216,0.02,-0.332,69.7,6.7,0,0,0.518
FF,2025-03-27,97.4,"Santillan, Tony",664774,663574,,ball,11,R,L,R,CIN,SF,,0,0,-0.47,1.34,-0.5596869189050422,4.735718299990198,,,,2,8,Top,,,,,,96.6,2410,5.9,778561,,,,57,1,3,2,2,3,2,3,2,3,223,-0.003,0.037,,,1,-1,0.84
FF,2025-03-31,97.4,"Domínguez, Seranthony",657136,622554,,swinging_strike,12,R,R,R,BAL,BOS,,0,0,-0.43,1.09,0.918874199002793,3.003914919808053,,,,2,6,Top,,,,,,98.5,2392,6.8,778512,,,,48,1,4,3,3,4,3,4,3,4,204,0.003,-0.043,75.4,7.1,1,-1,0.723
FF,2025-03-30,97.4,"Fairbanks, Pete",669911,664126,strikeout,swinging_strike,2,R,L,R,TB,COL,,2,2,0,1.53,-0.21019843457469353,3.486762579070884,,,,0,9,Top,,,,,,98.4,2533,6.6,778524,0,0,1,70,5,6,4,4,6,4,6,4,6,183,0.033,-0.232,72.6,7.4,2,-2,0.93
SI,2025-03-31,97.4,"Hicks, Jordan",670623,663855,,called_strike,3,R,R,R,HOU,SF,,1,0,-1.16,0.46,0.36846764235874097,2.7734124729326313,,,,1,1,Bot,,,,,,97.2,1850,6.4,778505,,,,5,2,0,0,0,0,0,0,0,0,226,-0.004,-0.049,,,0,0,0.529
FF,2025-03-29,97.4,"Varland, Louis",687363,686973,,foul,4,R,L,R,STL,MIN,,0,0,-0.63,1.49,-0.5674918096036539,2.561289700095557,676475,671056,691023,0,6,Bot,,,219,85,58,98.3,2206,7.2,778528,,,,46,1,2,1,2,1,1,2,2,1,217,-0.007,-0.045,67.4,6.2,1,1,0.873
FF,2025-03-31,97.4,"Vodnik, Victor",664761,680767,,foul,8,R,R,R,PHI,COL,,3,1,-0.52,1.37,-0.11538504416799211,2.1054888403409358,,,,2,7,Bot,,,210,74.8,39,98.1,2259,6.8,778502,,,,58,5,4,1,4,1,1,4,4,1,211,-0.001,-0.086,75.1,7.6,3,3,0.932
FF,2025-03-30,97.4,"Rodríguez, Yariel",702616,684320,,ball,1,R,L,R,TOR,BAL,,0,0,-0.59,1.3,-0.6527586016584852,2.9182349740623588,,,656775,2,8,Top,,,,,,98,2398,6.7,778525,,,,64,1,3,1,1,3,1,3,1,3,216,-0.004,0.035,,,2,-2,0.903
SI,2025-03-27,97.4,"Valdez, Framber",668901,664285,field_out,hit_into_play,8,R,R,L,HOU,NYM,ground_ball,0,2,1.48,0.49,-0.2570609837833093,1.8464550622288345,,,624413,2,3,Top,98.95,168.4,6,84,-18,95.7,2157,5.8,778559,0.058,0,1,23,3,1,0,0,1,0,1,0,1,144,0.016,-0.174,73.6,7.7,1,-1,0.653
FF,2025-03-30,97.4,"Bednar, David",656537,670280,,ball,9,R,R,R,MIA,PIT,,1,0,-0.73,1.68,0.5988715325389105,1.9220117514892103,,,,0,9,Bot,,,,,,97.2,2475,6.5,778519,,,,70,2,2,2,2,2,2,2,2,2,214,0.014,0.077,,,0,0,0.646
SI,2025-03-29,97.4,"Schwellenbach, Spencer",592518,680885,,foul,5,R,R,R,SD,ATL,,2,2,-1.28,0.86,-0.24414053933050095,2.483043889903209,,,,1,4,Bot,,,,,,98.1,2182,6.9,778520,,,,27,6,0,0,0,0,0,0,0,0,215,0,0,76.3,7.8,0,0,0.53
FF,2025-03-31,97.4,"Jobe, Jackson",669208,695549,walk,ball,12,R,R,R,SEA,DET,,3,1,-0.72,1.55,1.1521387862331223,2.5390508272997154,,,,1,4,Bot,,,,,,95.9,2535,5.9,778496,0.691497,0.7,1,43,5,3,8,3,8,8,3,3,8,214,0.01,0.253,,,-5,-5,0.085
SI,2025-03-29,97.4,"Schwellenbach, Spencer",593428,680885,strikeout,swinging_strike,1,R,R,R,SD,ATL,,3,2,-1.26,0.83,-0.6017484476678823,3.0263659128899514,,,,0,5,Bot,,,,,,98.2,2245,7,778520,0,0,1,34,6,0,0,0,0,0,0,0,0,217,-0.037,-0.345,72.6,6.5,0,0,0.574
FF,2025-03-27,97.4,"Jax, Griffin",671056,643377,,foul,2,R,R,R,STL,MIN,,3,2,-0.73,1.26,-0.19943655293196266,3.236782097657671,,,,2,8,Bot,,,224,73.5,55,97.3,2316,6.5,778551,,,,66,7,5,3,5,3,3,5,5,3,217,0,0,76.6,7.3,2,2,0.928
FF,2025-03-27,97.4,"Jax, Griffin",680977,643377,,swinging_strike,3,R,L,R,STL,MIN,,0,0,-0.4,1.55,0.6845479091604745,3.1121755756756,,,,0,8,Bot,,,,,,97.5,2533,6.4,778551,,,,63,1,4,3,4,3,3,4,4,3,211,-0.002,-0.039,65.8,6.1,1,1,0.867
SI,2025-03-29,97.4,"Schwellenbach, Spencer",455117,680885,,ball,13,R,R,R,SD,ATL,,0,1,-1.31,0.73,-0.9237682717750597,1.648310729573557,,,,1,3,Bot,,,,,,98.3,2176,7,778520,,,,20,2,0,0,0,0,0,0,0,0,219,0.002,0.029,,,0,0,0.527
SI,2025-03-29,97.4,"Rodríguez, Manuel",686668,655889,,called_strike,5,R,R,R,TB,COL,,3,0,-1.21,0.88,-0.2573822731477654,2.285672764364226,,,,0,8,Top,,,,,,98.2,2221,6.6,778537,,,,59,4,0,2,2,0,2,0,2,0,207,0.003,-0.09,,,-2,2,0.127
FF,2025-03-31,97.4,"Ortiz, Luis",630105,682847,field_out,hit_into_play,2,R,L,R,SD,CLE,fly_ball,1,2,-1.13,1.18,0.09940633057639592,2.8703495653040516,,,592518,1,3,Bot,61.14,120.23,254,76.2,40,97.2,2195,6.5,778499,0.136,0,1,26,4,4,2,4,2,2,4,4,2,234,-0.014,-0.179,67.9,6.3,2,2,0.76
FC,2025-03-29,97.4,"Fried, Max",592885,608331,,ball,11,R,L,L,NYY,MIL,,0,2,-0.08,1.06,-1.205355482497878,3.577518211172057,668930,,694192,2,2,Top,,,,,,97.5,2292,6.3,778538,,,,20,3,4,2,2,4,2,4,2,4,168,-0.005,0.007,,,2,-2,0.717
SI,2025-03-31,97.4,"Hicks, Jordan",673237,663855,,ball,14,R,R,R,HOU,SF,,2,1,-1.24,0.5,1.0416082616688633,1.6402151880966405,,,,2,4,Bot,,,,,,97.4,2250,6.5,778505,,,,29,4,0,1,0,1,1,0,0,1,222,0.004,0.117,,,-1,-1,0.378
FF,2025-03-27,97.4,"Bednar, David",669065,670280,,swinging_strike,5,R,L,R,MIA,PIT,,0,1,-1.12,1.67,-0.10086564551131749,2.811947334520743,691594,669364,,0,9,Bot,,,,,,97.5,2430,6.7,778562,,,,78,2,4,4,4,4,4,4,4,4,217,-0.02,-0.058,78.8,6.8,0,0,0.91
FF,2025-03-30,97.4,"Fairbanks, Pete",666160,664126,,ball,14,R,L,R,TB,COL,,0,0,0.18,1.68,1.3141204296398254,2.223779211070151,605361,,571657,2,9,Top,,,,,,98.2,2514,6.8,778524,,,,74,1,6,4,4,6,4,6,4,6,183,-0.007,0.009,,,2,-2,0.92
FF,2025-03-29,97.4,"Williams, Gavin",672580,668909,field_out,hit_into_play,4,R,R,R,KC,CLE,ground_ball,2,2,-1.07,1.2,-0.3258308229777751,2.885464682830582,,,,1,5,Bot,127.11,179.31,6,88.7,-24,98.7,2284,7,778529,0.053,0,1,38,6,1,3,1,3,3,1,1,3,220,-0.019,-0.228,69.1,6.1,-2,-2,0.254
FF,2025-03-30,97.4,"Hoffman, Jeff",596142,656546,,foul,6,R,R,R,TOR,BAL,,1,2,-0.75,1.58,0.3828860137975564,2.628880054814152,,,,2,9,Top,,,,,,97,2607,6.4,778525,,,,71,5,3,1,1,3,1,3,1,3,216,0,0,,,2,-2,0.992
FF,2025-03-28,97.4,"Leiter, Jack",678882,683004,,swinging_strike,2,R,R,R,TEX,BOS,,0,0,-0.78,1.53,-0.20992079401614194,2.890537108303815,,,,0,3,Top,,,,,,98.7,2486,7.2,778550,,,,16,1,0,0,0,0,0,0,0,0,210,0.004,-0.039,73.9,7.2,0,0,0.5
FF,2025-03-28,97.4,"Chivilli, Angel",670764,683409,,called_strike,7,R,L,R,TB,COL,,2,0,-1.28,0.9,-0.49403800034803336,1.6619919596911645,643376,676609,676356,1,7,Bot,,,,,,98.1,2414,6.5,778560,,,,56,3,2,2,2,2,2,2,2,2,238,-0.025,-0.013,,,0,0,0.776
SI,2025-03-29,97.4,"Bautista, Félix",666182,642585,,foul,3,R,R,R,TOR,BAL,,1,0,-0.16,1.77,0.6393926365331976,3.1268702338611165,,,,1,9,Bot,,,209,78.7,20,97.9,2268,6.7,778536,,,,78,2,5,9,5,9,9,5,5,9,188,-0.001,-0.049,71.2,7.0,-4,-4,0.008
FF,2025-03-28,97.4,"Cease, Dylan",621566,656302,,ball,12,R,L,R,SD,ATL,,2,2,-0.25,1.62,0.006785467825925429,4.153620097307655,,595777,663586,2,3,Top,,,,,,97.4,2620,6.3,778542,,,,23,5,2,0,0,2,0,2,0,2,191,-0.012,0.079,,,2,-2,0.724
FF,2025-03-31,97.4,"Glasnow, Tyler",663586,607192,,foul,11,R,R,R,LAD,ATL,,0,0,-0.18,1.41,-0.8835196214061732,2.6526580823782075,,,,1,1,Top,,,150,70.5,22,100.2,2581,7.7,778500,,,,2,1,0,0,0,0,0,0,0,0,191,0.002,-0.039,69.5,6.6,0,0,0.522
SI,2025-03-27,97.4,"Ferrer, Jose A.",669016,678606,,ball,13,R,L,L,WSH,PHI,,0,0,1.59,0.76,-1.1355028849113014,1.7175411275468297,596146,,592206,1,8,Top,,,,,,96.9,2116,6.2,778555,,,,52,1,1,2,2,1,2,1,2,1,114,-0.002,0.029,,,-1,1,0.185
FC,2025-03-29,97.4,"Fried, Max",669003,608331,,ball,11,R,L,L,NYY,MIL,,0,1,0.1,1.44,-1.1277338340571754,2.8935925081753164,,,686217,1,2,Top,,,,,,97.5,2370,6.5,778538,,,,16,2,4,0,0,4,0,4,0,4,160,-0.002,0.019,,,4,-4,0.843
FF,2025-03-29,97.4,"Schwellenbach, Spencer",518792,680885,,ball,11,R,L,R,SD,ATL,,2,2,-0.4,1.33,-0.23786849234708085,4.4119679878916305,,,,0,3,Bot,,,,,,97.8,2299,6.8,778520,,,,19,6,0,0,0,0,0,0,0,0,211,0.01,0.112,,,0,0,0.551
FF,2025-03-27,97.4,"Bednar, David",663743,670280,triple,hit_into_play,3,R,R,R,MIA,PIT,line_drive,2,2,-0.81,1.66,0.7623362330773541,3.2733120060806074,,,,0,9,Bot,129.04,58.18,390,99.4,23,97,2466,6.6,778562,0.5216666666666666,1.6,1,76,5,4,4,4,4,4,4,4,4,216,0.288,0.95,70.8,6.8,0,0,0.63
FF,2025-03-27,97.4,"Estrada, Jeremiah",542303,669093,,foul,2,R,R,R,SD,ATL,,3,1,-0.24,1.81,0.08742152811599785,3.3620763985360433,,,621566,0,7,Top,,,222,79.7,21,97.2,2385,6.7,778545,,,,56,5,3,4,4,3,4,3,4,3,192,0.013,-0.081,75.9,6.4,-1,1,0.249
FF,2025-03-27,97.4,"Rodríguez, Yariel",702616,684320,,ball,11,R,L,R,TOR,BAL,,0,1,-0.36,1.47,-0.036396437646841695,3.5488204464017428,,,,0,8,Top,,,,,,97.5,2437,6.5,778556,,,,62,2,2,9,9,2,9,2,9,2,208,0,0.031,,,-7,7,0.004
FF,2025-03-27,97.4,"Wheeler, Zack",682928,554430,,ball,12,R,L,R,WSH,PHI,,2,2,-0.78,1.16,0.8037920427589016,3.458680265327284,,,,0,1,Bot,,,,,,99,2467,7,778555,,,,4,5,0,0,0,0,0,0,0,0,221,0.008,0.112,,,0,0,0.545
FF,2025-03-27,97.4,"Varland, Louis",687363,686973,field_out,hit_into_play,2,R,L,R,STL,MIN,line_drive,2,0,-0.46,1.25,0.21628839559806123,3.0566430675361786,671056,,,2,6,Bot,179.62,94.56,291,106.6,17,98.4,1960,7.1,778551,0.5465714285714286,0,1,52,3,4,3,4,3,3,4,4,3,221,-0.042,-0.327,,,1,1,0.734
FF,2025-03-28,97.4,"Estrada, Jeremiah",595777,669093,,foul,12,R,L,R,SD,ATL,,0,2,-0.24,1.82,0.6391920088613524,4.177721159167919,669397,,,1,7,Top,,,199,76.8,19,97.7,2307,6.7,778542,,,,57,5,3,3,3,3,3,3,3,3,193,0,0,23.1,4.0,0,0,0.448
FF,2025-03-31,97.4,"Merryweather, Julian",570482,657240,,ball,12,R,R,R,ATH,CHC,,0,0,-0.34,1.42,1.6908502033652335,2.599822329215793,,,,1,6,Bot,,,,,,97.6,2052,6.7,778501,,,,71,1,3,16,3,16,16,3,3,16,204,0,0.039,,,-13,-13,0.001
FF,2025-03-31,97.4,"Zeferjahn, Ryan",571448,666171,field_out,hit_into_play,1,R,R,R,STL,LAA,popup,0,1,-0.47,1.35,-0.7689733548089757,3.075115583546075,,,663457,2,7,Bot,154.79,162.4,122,65.4,64,97.5,2220,6.5,778503,0.002,0,1,58,2,3,3,3,3,3,3,3,3,210,-0.035,-0.229,69.0,7.4,0,0,0.535
FF,2025-03-27,97.4,"Crochet, Garrett",543760,676979,,foul,6,R,R,L,TEX,BOS,,1,2,1.04,1.12,0.33095508637902005,2.7059334779560253,,,,0,5,Bot,,,88,78.4,17,97.4,2599,6.7,778553,,,,37,4,2,2,2,2,2,2,2,2,125,0,0,72.6,7.3,0,0,0.558
FF,2025-03-28,97.4,"Brown, Hunter",596019,686613,,foul,11,R,L,R,HOU,NYM,,2,2,-0.46,1.33,-0.6050902216938353,3.7251444491052736,,,,1,3,Top,,,114,93.1,5,98,2187,6.8,778518,,,,16,5,0,2,2,0,2,0,2,0,212,0,0,53.3,5.3,-2,2,0.308
FF,2025-03-27,97.4,"Abreu, Bryan",596019,650556,,ball,11,R,L,R,HOU,NYM,,0,1,-0.82,1.42,-1.8362143570421172,4.134481677550585,,,,1,8,Top,,,,,,97.4,2402,6.7,778559,,,,61,2,3,0,0,3,0,3,0,3,222,-0.001,0.029,,,3,-3,0.953
SI,2025-03-27,97.4,"Chapman, Aroldis",666969,547973,,ball,11,R,R,L,TEX,BOS,,0,0,0.58,1.83,-1.2397955286452174,2.8378257994415783,,,694671,1,8,Bot,,,,,,98.8,2358,7.3,778553,,,,61,1,2,2,2,2,2,2,2,2,168,0.007,0.035,,,0,0,0.608
FF,2025-03-28,97.4,"Cease, Dylan",686948,656302,,foul,3,R,L,R,SD,ATL,,0,1,-0.86,1.48,0.6995574427685236,3.4643942071254923,,,,1,4,Top,,,,,,97,2492,6.3,778542,,,,33,2,3,2,2,3,2,3,2,3,201,0.005,-0.052,60.7,5.1,1,-1,0.655
FF,2025-03-27,97.4,"Miller, Erik",680574,669062,,swinging_strike,1,R,R,L,CIN,SF,,0,1,0.68,1.5,-0.42188651439253333,2.944501860825113,,,,2,7,Bot,,,,,,98.1,2327,6.7,778561,,,,54,2,3,2,3,2,2,3,3,2,135,-0.002,-0.057,70.6,6.6,1,1,0.753
FF,2025-03-29,97.4,"Domínguez, Seranthony",676391,622554,,ball,14,R,R,R,TOR,BAL,,2,2,-0.38,1.31,1.2991406397328542,2.2323527092755553,,665926,543807,2,8,Bot,,,,,,97.3,2205,6.4,778536,,,,72,5,5,9,5,9,9,5,5,9,208,0.009,0.079,,,-4,-4,0.037
SI,2025-03-31,97.4,"Bautista, Félix",692225,642585,,ball,11,R,R,R,BAL,BOS,,0,0,-0.26,1.69,-0.0686697608350384,4.250369325479685,,,,0,9,Top,,,,,,98.4,2363,6.7,778512,,,,71,1,8,3,3,8,3,8,3,8,186,-0.001,0.041,,,5,-5,0.994
FF,2025-03-30,97.4,"Rodríguez, Yariel",656775,684320,,called_strike,1,R,L,R,TOR,BAL,,0,0,-0.5,1.09,-0.31972508552993617,3.4765497097642832,,,,1,8,Top,,,,,,98,2456,6.6,778525,,,,62,1,3,1,1,3,1,3,1,3,213,0.004,-0.039,,,2,-2,0.9
SI,2025-03-28,97.4,"Soto, Gregory",623993,642397,,called_strike,6,R,R,L,TOR,BAL,,0,1,1.33,0.96,0.5251727817671119,2.7332058885587385,,,666182,1,8,Bot,,,,,,97.1,2259,6.4,778549,,,,67,2,8,2,8,2,2,8,8,2,136,0,-0.047,,,6,6,0.998
FF,2025-03-27,97.4,"Ragans, Cole",672356,666142,,foul,2,R,R,L,KC,CLE,,1,2,1.08,1.43,-0.07985523601491695,3.115650422729286,,,,1,2,Top,,,167,81.1,13,96.8,2600,6.3,778558,,,,11,4,0,0,0,0,0,0,0,0,143,0,0,76.7,7.2,0,0,0.528
FF,2025-03-27,97.4,"Baker, Bryan",672386,641329,,called_strike,3,R,R,R,TOR,BAL,,0,0,-0.39,1.46,0.3299099942948774,3.1476402526225047,,,,1,9,Bot,,,,,,97.2,2327,6.3,778556,,,,77,1,2,12,2,12,12,2,2,12,197,0,-0.039,,,-10,-10,0.001
FF,2025-03-28,97.4,"Megill, Tylor",514888,656731,single,hit_into_play,1,R,R,R,HOU,NYM,ground_ball,2,2,-0.78,1.47,-0.29698103304443035,2.7569249610890383,,,,0,4,Bot,116.34,105.57,74,95.8,3,97.9,2411,7.1,778518,0.441,0.9,1,26,5,0,3,0,3,3,0,0,3,219,0.047,0.465,66.9,6.5,-3,-3,0.212
FF,2025-03-27,97.4,"Nelson, Ryne",807713,669194,,ball,11,R,R,R,AZ,CHC,,0,0,-0.21,1.58,-1.1030914378886232,2.9789255069246865,,683737,691718,2,5,Top,,,,,,98.1,2273,6.8,778552,,,,45,1,3,4,4,3,4,3,4,3,196,-0.003,0.024,,,-1,1,0.368
FF,2025-03-29,97.4,"Ribalta, Orlando",681082,687377,walk,ball,11,R,L,R,WSH,PHI,,3,2,-0.41,1.32,-0.29936814341800855,4.333370336059668,,,592206,1,7,Top,,,,,,98.4,2632,6.6,778535,0.691497,0.7,1,61,8,3,7,7,3,7,3,7,3,214,-0.007,0.266,,,-4,4,0.058
FF,2025-03-28,97.3,"Keller, Brad",682998,641745,,called_strike,8,R,L,R,AZ,CHC,,0,0,-0.19,1.14,0.1640129596577431,1.6164638991295575,,,,1,8,Bot,,,,,,96.8,2373,6,778543,,,,68,1,8,1,8,1,1,8,8,1,197,0,-0.039,,,7,7,0.999
FF,2025-03-29,97.3,"Abreu, Bryan",683146,650556,,ball,13,R,L,R,HOU,NYM,,1,1,-0.55,1.52,-0.9380430670001604,1.0095003162165592,,,682668,0,8,Top,,,,,,97.2,2454,6.6,778530,,,,51,3,2,1,1,2,1,2,1,2,210,-0.016,0.044,,,1,-1,0.661
SI,2025-03-28,97.3,"Garrett, Reed",670623,657585,,foul,8,R,R,R,HOU,NYM,,2,1,-1.6,0.75,-0.17459784117561106,1.6849248704153974,,676694,514888,0,6,Bot,,,3,88.1,-26,96.3,2407,6.2,778518,,,,43,4,1,3,1,3,3,1,1,3,225,-0.024,-0.07,70.3,8.3,-2,-2,0.424
SI,2025-03-29,97.3,"Erceg, Lucas",672356,668674,grounded_into_double_play,hit_into_play,13,R,R,R,KC,CLE,ground_ball,2,1,-1.11,0.7,-0.8794634722377284,1.9725002418703304,,,677587,1,8,Top,129.14,142.83,5,80.3,-21,97.7,1961,6.5,778529,0.054,0,1,62,4,4,3,3,4,3,4,3,4,223,0.139,-0.36,75.5,6.9,1,-1,0.728
SI,2025-03-28,97.3,"Brown, Hunter",624413,686613,,ball,11,R,R,R,HOU,NYM,,0,1,-1.05,1.4,-1.0136363611771966,3.8527803531126628,,,665742,0,6,Top,,,,,,97.4,2314,6.7,778518,,,,38,2,1,3,3,1,3,1,3,1,203,-0.003,0.034,,,-2,2,0.199
SI,2025-03-28,97.3,"García, Luis",700242,472610,,foul,8,R,L,R,LAD,DET,,1,0,-1.22,0.75,0.034097427948542425,1.920999867179547,693307,,,2,10,Top,,,1,77.2,-61,97.6,2296,6.6,778544,,,,77,2,3,5,5,3,5,3,5,3,213,-0.003,-0.042,71.3,7.1,-2,2,0.176
FF,2025-03-28,97.3,"Vest, Will",660271,676684,,called_strike,7,R,L,R,LAD,DET,,1,0,-0.75,1.43,-0.6704658847479084,1.968625301507756,,,,1,8,Bot,,,,,,97.3,2268,6.3,778544,,,,62,2,2,2,2,2,2,2,2,2,216,-0.007,-0.049,,,0,0,0.567
SI,2025-03-31,97.3,"Vargas, Carlos",693307,672841,single,hit_into_play,6,R,R,R,SEA,DET,line_drive,2,2,-1.27,0.88,0.32223906900458066,2.609480554173474,,690993,,2,4,Top,183.86,117.4,249,96.5,15,97.5,2235,6.6,778496,0.772,0.9,1,39,5,2,7,7,2,8,2,8,2,215,-0.031,0.742,70.8,6.8,-5,5,0.085
FF,2025-03-29,97.3,"Luzardo, Jesús",695578,666200,,ball,12,R,L,L,WSH,PHI,,1,2,0.9,1.28,0.5813002204697763,4.7419423576615785,,,,1,3,Bot,,,,,,96.2,2254,5.5,778535,,,,24,4,2,0,2,0,0,2,2,0,130,0.002,0.048,,,2,2,0.745
SI,2025-03-29,97.3,"Morejon, Adrian",686948,670970,strikeout,called_strike,2,R,L,L,SD,ATL,,3,2,1.42,0.74,0.09973454849414254,3.4315891356552863,642201,,,2,9,Top,,,,,,96.7,2350,6.4,778520,0,0,1,65,8,1,0,0,1,0,1,0,1,147,0.136,-0.254,,,1,-1,0.864
